A2;Satz-ID;B2;B16
121;B;0003927652;10
121;B;0003927660;10
121;B;0003927679;10
121;B;0003927687;10
121;B;0003927695;10
121;B;0003927725;10
121;B;0003927733;10
121;B;0003927741;10
121;B;0003927750;10
121;B;0003927768;10
121;B;0003927776;10
121;B;0003927784;10
121;B;0003927814;10
121;B;0003927822;10
121;B;0003927830;10
121;B;0003927865;10
121;B;0003927873;10
121;B;0003927881;10
121;B;0003927903;10
121;B;0003927920;10
121;B;0003927946;10
121;B;0003927989;10
121;B;0003927997;10
121;B;0003928004;10
121;B;0003928012;10
121;B;0003928020;10
121;B;0003928039;10
121;B;0003928063;10
121;B;0003928071;10
121;B;0003928080;10
121;B;0003928098;10
121;B;0003928101;10
121;B;0003928110;10
121;B;0003928128;10
121;B;0003928152;10
121;B;0003928187;10
121;B;0003928195;10
121;B;0003928209;10
121;B;0003928217;10
121;B;0003928225;10
121;B;0003928233;10
121;B;0003928268;10
121;B;0003928276;10
121;B;0003928306;10
121;B;0003928314;10
121;B;0003928322;10
121;B;0003928330;10
121;B;0003928349;10
121;B;0003928357;10
121;B;0003928365;10
121;B;0003928373;10
121;B;0003928381;10
121;B;0003928390;10
121;B;0003928403;10
121;B;0003928411;10
121;B;0003928420;10
121;B;0003928438;10
121;B;0003928446;10
121;B;0003928454;10
121;B;0003928462;10
121;B;0003928497;10
121;B;0003928500;10
121;B;0003928527;10
121;B;0003928535;10
121;B;0003928543;10
121;B;0003928551;10
121;B;0003928586;10
121;B;0003928594;10
121;B;0003928608;10
121;B;0003928616;10
121;B;0003928624;10
121;B;0003928632;10
121;B;0003928659;10
121;B;0003928683;10
121;B;0003928691;10
121;B;0003928705;10
121;B;0003928713;10
121;B;0003928730;10
121;B;0003928764;10
121;B;0003928772;10
121;B;0003928780;10
121;B;0003928799;10
121;B;0003928810;10
121;B;0003928829;10
121;B;0003928837;10
121;B;0003928861;10
121;B;0003928870;10
121;B;0003928900;10
121;B;0003928918;10
121;B;0003928926;10
121;B;0003928934;10
121;B;0003928942;10
121;B;0003928950;10
121;B;0003928969;10
121;B;0003928977;10
121;B;0003928985;10
121;B;0003928993;10
121;B;0003929000;10
121;B;0003929019;10
121;B;0003929027;10
121;B;0003929035;10
121;B;0003929043;10
121;B;0003929051;10
121;B;0003929060;10
121;B;0003929078;10
121;B;0003929086;10
121;B;0003929108;10
121;B;0003929159;10
121;B;0003929167;10
121;B;0003929175;10
121;B;0003929183;10
121;B;0003929213;10
121;B;0003929221;10
121;B;0003929230;10
121;B;0003929248;10
121;B;0003929256;10
121;B;0003929264;10
121;B;0003929272;10
121;B;0003929302;10
121;B;0003929310;10
121;B;0003929329;10
121;B;0003929337;10
121;B;0003929345;10
121;B;0003929353;10
121;B;0003929361;10
121;B;0003929370;10
121;B;0003929388;10
121;B;0003929396;10
121;B;0003929400;10
121;B;0003929434;10
121;B;0003929442;10
121;B;0003929450;10
121;B;0003929469;10
121;B;0003929477;10
121;B;0003929485;10
121;B;0003929493;10
121;B;0003929507;10
121;B;0003929515;10
121;B;0003929523;10
121;B;0003929531;10
121;B;0003929540;10
121;B;0003929558;10
121;B;0003929566;10
121;B;0003929574;10
121;B;0003929582;10
121;B;0003929590;10
121;B;0003929620;10
121;B;0003929817;10
121;B;0003930084;10
121;B;0003930556;10
121;B;0003930564;10
121;B;0003930572;10
121;B;0003930580;10
121;B;0003930599;10
121;B;0003930602;10
121;B;0003930610;10
121;B;0003930629;10
121;B;0003930637;10
121;B;0003930645;10
121;B;0003930653;10
121;B;0003930688;10
121;B;0003930696;10
121;B;0003930700;10
121;B;0003930718;10
121;B;0003930726;10
121;B;0003930750;10
121;B;0003930769;10
121;B;0003930777;10
121;B;0003930785;10
121;B;0003930793;10
121;B;0003930807;10
121;B;0003930831;10
121;B;0003930840;10
121;B;0003930858;10
121;B;0003930866;10
121;B;0003930874;10
121;B;0003930882;10
121;B;0003930890;10
121;B;0003930904;10
121;B;0003930912;10
121;B;0003930920;10
121;B;0003930939;10
121;B;0003930947;10
121;B;0003930955;10
121;B;0003930963;10
121;B;0003930971;10
121;B;0003930980;10
121;B;0003930998;10
121;B;0003931005;10
121;B;0003931013;10
121;B;0003931021;10
121;B;0003931030;10
121;B;0003931048;90
121;B;0003931056;10
121;B;0003931064;10
121;B;0003931072;10
121;B;0003931080;10
121;B;0003931099;10
121;B;0003931102;10
121;B;0003931129;10
121;B;0003931137;10
121;B;0003931161;10
121;B;0003931170;10
121;B;0003931188;10
121;B;0003931218;10
121;B;0003931226;10
121;B;0003931250;10
121;B;0003931285;10
121;B;0003931293;10
121;B;0003931307;10
121;B;0003931315;10
121;B;0003931323;10
121;B;0003931331;10
121;B;0003931340;10
121;B;0003931358;10
121;B;0003931366;10
121;B;0003931390;10
121;B;0003931404;10
121;B;0003931412;10
121;B;0003931420;10
121;B;0003931439;10
121;B;0003931447;10
121;B;0003931455;10
121;B;0003931463;10
121;B;0003931471;10
121;B;0003931480;10
121;B;0003931510;10
121;B;0003931528;10
121;B;0003931536;10
121;B;0003931544;10
121;B;0003931579;10
121;B;0003931587;10
121;B;0003931595;10
121;B;0003931609;10
121;B;0003931617;10
121;B;0003931625;90
121;B;0003931633;10
121;B;0003931641;10
121;B;0003931650;10
121;B;0003931684;10
121;B;0003931692;10
121;B;0003931722;10
121;B;0003931757;10
121;B;0003931765;10
121;B;0003931773;10
121;B;0003931781;10
121;B;0003931790;10
121;B;0003931803;10
121;B;0003931811;10
121;B;0003931820;10
121;B;0003931838;10
121;B;0003931854;10
121;B;0003931862;10
121;B;0003931870;10
121;B;0003931889;10
121;B;0003931900;10
121;B;0003931927;10
121;B;0003931935;10
121;B;0003931943;10
121;B;0003931951;10
121;B;0003931960;10
121;B;0003931978;10
121;B;0003931986;10
121;B;0003931994;10
121;B;0003932001;10
121;B;0003932036;10
121;B;0003932044;10
121;B;0003932052;10
121;B;0003932060;10
121;B;0003932079;10
121;B;0003932087;10
121;B;0003932095;10
121;B;0003932117;90
121;B;0003932133;10
121;B;0003932150;10
121;B;0003932168;10
121;B;0003932176;10
121;B;0003932184;10
121;B;0003932192;10
121;B;0003932206;10
121;B;0003932214;10
121;B;0003932230;10
121;B;0003932249;10
121;B;0003932257;10
121;B;0003932265;10
121;B;0003932290;90
121;B;0003932303;10
121;B;0003932311;10
121;B;0003932320;10
121;B;0003932346;10
121;B;0003932354;10
121;B;0003932362;10
121;B;0003932370;10
121;B;0003932397;10
121;B;0003932400;10
121;B;0003932419;10
121;B;0003932443;10
121;B;0003932451;10
121;B;0003932478;90
121;B;0003932486;10
121;B;0003932494;10
121;B;0003932508;10
121;B;0003932524;10
121;B;0003932540;10
121;B;0003932559;90
121;B;0003932567;10
121;B;0003932575;10
121;B;0003932583;10
121;B;0003932591;10
121;B;0003932605;10
121;B;0003932621;10
121;B;0003932630;10
121;B;0003932648;90
121;B;0003932656;10
121;B;0003932664;10
121;B;0003932672;10
121;B;0003932710;10
121;B;0003932729;10
121;B;0003932737;10
121;B;0003932745;10
121;B;0003932753;10
121;B;0003932800;10
121;B;0003932818;10
121;B;0003932842;10
121;B;0003932850;10
121;B;0003932869;10
121;B;0003932877;10
121;B;0003932907;10
121;B;0003932915;10
121;B;0003932923;10
121;B;0003932931;10
121;B;0003932940;10
121;B;0003932958;10
121;B;0003932966;10
121;B;0003932974;10
121;B;0003932982;10
121;B;0003932990;10
121;B;0003933008;10
121;B;0003933016;10
121;B;0003933024;10
121;B;0003933032;10
121;B;0003933040;10
121;B;0003933059;10
121;B;0003933067;10
121;B;0003933075;10
121;B;0003933083;10
121;B;0003933091;10
121;B;0003933105;10
121;B;0003933113;10
121;B;0003933121;10
121;B;0003933130;10
121;B;0003933148;10
121;B;0003933172;90
121;B;0003933199;10
121;B;0003933210;10
121;B;0003933237;10
121;B;0003933245;10
121;B;0003933253;10
121;B;0003933261;10
121;B;0003933270;10
121;B;0003933288;10
121;B;0003933296;10
121;B;0003933300;10
121;B;0003933334;10
121;B;0003933342;10
121;B;0003933350;10
121;B;0003933369;10
121;B;0003933393;10
121;B;0003933407;10
121;B;0003933415;10
121;B;0003933423;10
121;B;0003933458;10
121;B;0003933466;10
121;B;0003933504;10
121;B;0003933512;10
121;B;0003933520;10
121;B;0003933539;10
121;B;0003933547;10
121;B;0003933610;10
121;B;0003933628;10
121;B;0003933636;10
121;B;0003933644;10
121;B;0003933679;10
121;B;0003933687;10
121;B;0003933695;10
121;B;0003933709;10
121;B;0003933717;10
121;B;0003933725;10
121;B;0003933733;10
121;B;0003933741;10
121;B;0003933750;10
121;B;0003933768;10
121;B;0003933792;10
121;B;0003933806;10
121;B;0003933814;10
121;B;0003933822;10
121;B;0003933830;10
121;B;0003933849;10
121;B;0003933857;10
121;B;0003933865;10
121;B;0003933873;10
121;B;0003933881;10
121;B;0003933890;10
121;B;0003933903;10
121;B;0003933911;10
121;B;0003933920;10
121;B;0003933938;10
121;B;0003933946;10
121;B;0003933970;10
121;B;0003933989;10
121;B;0003933997;10
121;B;0003934004;10
121;B;0003934012;10
121;B;0003934020;10
121;B;0003934039;10
121;B;0003934047;10
121;B;0003934071;10
121;B;0003934080;90
121;B;0003934098;10
121;B;0003934101;10
121;B;0003934128;10
121;B;0003934144;10
121;B;0003934160;10
121;B;0003934179;10
121;B;0003934187;10
121;B;0003934195;10
121;B;0003934209;10
121;B;0003934233;10
121;B;0003934241;10
121;B;0003934250;10
121;B;0003934268;10
121;B;0003934276;90
121;B;0003934292;10
121;B;0003934306;10
121;B;0003934322;10
121;B;0003934330;10
121;B;0003934349;10
121;B;0003934373;10
121;B;0003934381;10
121;B;0003934390;10
121;B;0003934403;10
121;B;0003934411;10
121;B;0003934420;10
121;B;0003934438;10
121;B;0003934446;10
121;B;0003934454;10
121;B;0003934462;10
121;B;0003934470;10
121;B;0003934500;10
121;B;0003934519;10
121;B;0003934527;10
121;B;0003934535;10
121;B;0003934543;10
121;B;0003934551;10
121;B;0003934586;10
121;B;0003934594;10
121;B;0003934608;10
121;B;0003934632;10
121;B;0003934640;10
121;B;0003934659;10
121;B;0003934667;10
121;B;0003934675;10
121;B;0003934683;10
121;B;0003934691;10
121;B;0003934705;10
121;B;0003934713;10
121;B;0003934721;10
121;B;0003934730;10
121;B;0003934748;10
121;B;0003934772;10
121;B;0003934780;10
121;B;0003934799;10
121;B;0003934802;10
121;B;0003934810;10
121;B;0003934845;10
121;B;0003934853;10
121;B;0003934861;10
121;B;0003934870;10
121;B;0003934888;10
121;B;0003934918;10
121;B;0003934926;10
121;B;0003934934;10
121;B;0003934942;10
121;B;0003934950;10
121;B;0003934969;10
121;B;0003934977;10
121;B;0003934985;10
121;B;0003934993;10
121;B;0003935000;10
121;B;0003935019;10
121;B;0003935027;10
121;B;0003935035;10
121;B;0003935078;10
121;B;0003935086;90
121;B;0003935108;10
121;B;0003935116;10
121;B;0003935124;10
121;B;0003935159;10
121;B;0003935175;10
121;B;0003935183;10
121;B;0003935191;10
121;B;0003935205;10
121;B;0003935213;10
121;B;0003935221;10
121;B;0003935230;10
121;B;0003935248;10
121;B;0003935256;10
121;B;0003935264;10
121;B;0003935272;10
121;B;0003935280;10
121;B;0003935299;10
121;B;0003935302;10
121;B;0003935310;10
121;B;0003935329;10
121;B;0003935353;10
121;B;0003935361;10
121;B;0003935370;10
121;B;0003935388;10
121;B;0003935396;10
121;B;0003935400;10
121;B;0003935418;10
121;B;0003935426;10
121;B;0003935434;10
121;B;0003935442;10
121;B;0003935450;10
121;B;0003935469;10
121;B;0003935477;10
121;B;0003935485;10
121;B;0003935493;10
121;B;0003935523;10
121;B;0003935531;10
121;B;0003935540;10
121;B;0003935558;10
121;B;0003935566;10
121;B;0003935574;10
121;B;0003935582;90
121;B;0003935590;10
121;B;0003935604;10
121;B;0003935612;10
121;B;0003935620;10
121;B;0003935639;10
121;B;0003935663;10
121;B;0003935671;10
121;B;0003935680;10
121;B;0003935698;10
121;B;0003935710;10
121;B;0003935728;10
121;B;0003935736;10
121;B;0003935744;10
121;B;0003935752;10
121;B;0003935760;10
121;B;0003935779;10
121;B;0003935787;10
121;B;0003935795;10
121;B;0003935809;10
121;B;0003935817;10
121;B;0003935825;10
121;B;0003935833;10
121;B;0003935841;10
121;B;0003935850;10
121;B;0003935868;10
121;B;0003935876;10
121;B;0003935884;10
121;B;0003935892;10
121;B;0003935906;10
121;B;0003935914;10
121;B;0003935930;90
121;B;0003935949;10
121;B;0003935957;10
121;B;0003935973;10
121;B;0003935990;10
121;B;0003936007;10
121;B;0003936015;10
121;B;0003936023;10
121;B;0003936031;10
121;B;0003936040;10
121;B;0003936058;10
121;B;0003936066;10
121;B;0003936074;10
121;B;0003936082;10
121;B;0003936090;10
121;B;0003936104;10
121;B;0003936112;10
121;B;0003936120;10
121;B;0003936139;10
121;B;0003936147;10
121;B;0003936155;10
121;B;0003936163;10
121;B;0003936171;10
121;B;0003936180;10
121;B;0003936198;10
121;B;0003936201;10
121;B;0003936210;10
121;B;0003936236;10
121;B;0003936244;10
121;B;0003936260;10
121;B;0003936279;10
121;B;0003936287;10
121;B;0003936295;10
121;B;0003936309;10
121;B;0003936317;10
121;B;0003936325;10
121;B;0003936333;10
121;B;0003936341;10
121;B;0003936350;10
121;B;0003936368;10
121;B;0003936376;10
121;B;0003936384;10
121;B;0003936392;10
121;B;0003936406;10
121;B;0003936414;10
121;B;0003936422;10
121;B;0003936430;10
121;B;0003936449;10
121;B;0003936457;10
121;B;0003936465;10
121;B;0003936473;10
121;B;0003936481;90
121;B;0003936503;10
121;B;0003936511;10
121;B;0003936520;10
121;B;0003936538;10
121;B;0003936546;10
121;B;0003936554;10
121;B;0003936589;10
121;B;0003936597;10
121;B;0003936600;10
121;B;0003936619;10
121;B;0003936627;10
121;B;0003936635;10
121;B;0003936643;10
121;B;0003936651;10
121;B;0003936660;10
121;B;0003936678;10
121;B;0003936686;10
121;B;0003936694;10
121;B;0003936708;10
121;B;0003936716;10
121;B;0003936724;10
121;B;0003936740;10
121;B;0003936759;10
121;B;0003936783;10
121;B;0003936791;10
121;B;0003936805;10
121;B;0003936813;10
121;B;0003936848;90
121;B;0003936856;10
121;B;0003936880;10
121;B;0003936899;10
121;B;0003936902;10
121;B;0003936929;10
121;B;0003936937;10
121;B;0003936945;10
121;B;0003936953;10
121;B;0003936961;10
121;B;0003936970;10
121;B;0003936988;10
121;B;0003936996;10
121;B;0003937003;10
121;B;0003937011;10
121;B;0003937020;10
121;B;0003937038;10
121;B;0003937062;10
121;B;0003937070;10
121;B;0003937089;10
121;B;0003937097;10
121;B;0003937100;10
121;B;0003937119;10
121;B;0003937127;10
121;B;0003937135;10
121;B;0003937143;10
121;B;0003937151;10
121;B;0003937160;10
121;B;0003937178;10
121;B;0003937186;10
121;B;0003937194;10
121;B;0003937232;10
121;B;0003937240;10
121;B;0003937259;10
121;B;0003937283;10
121;B;0003937291;10
121;B;0003937305;10
121;B;0003937313;10
121;B;0003937321;10
121;B;0003937330;10
121;B;0003937348;10
121;B;0003937372;10
121;B;0003937402;10
121;B;0003937410;10
121;B;0003937429;10
121;B;0003937437;10
121;B;0003937445;10
121;B;0003937470;10
121;B;0003937488;10
121;B;0003937496;10
121;B;0003937500;10
121;B;0003937518;10
121;B;0003937526;10
121;B;0003937534;10
121;B;0003937569;10
121;B;0003937593;10
121;B;0003937607;10
121;B;0003937615;10
121;B;0003937623;10
121;B;0003937631;10
121;B;0003937640;10
121;B;0003937658;10
121;B;0003937666;10
121;B;0003937690;10
121;B;0003937704;10
121;B;0003937739;10
121;B;0003937747;10
121;B;0003937755;10
121;B;0003937780;10
121;B;0003937810;10
121;B;0003937828;10
121;B;0003937836;10
121;B;0003937844;10
121;B;0003937852;10
121;B;0003937860;10
121;B;0003937879;10
121;B;0003937887;10
121;B;0003937895;10
121;B;0003937909;10
121;B;0003937917;10
121;B;0003937925;10
121;B;0003937933;10
121;B;0003937941;10
121;B;0003938050;10
121;B;0003938484;10
121;B;0003938654;10
121;B;0003938751;10
121;B;0003938891;10
121;B;0003938999;10
121;B;0003939006;10
121;B;0003939030;10
121;B;0003939049;10
121;B;0003939057;10
121;B;0003939065;10
121;B;0003939090;10
121;B;0003939103;10
121;B;0003939111;10
121;B;0003939120;10
121;B;0003939138;10
121;B;0003939146;10
121;B;0003939154;10
121;B;0003939162;10
121;B;0003939170;10
121;B;0003939189;10
121;B;0003939197;10
121;B;0003939200;10
121;B;0003939219;10
121;B;0003939227;10
121;B;0003939235;10
121;B;0003939243;10
121;B;0003939251;10
121;B;0003939260;10
121;B;0003939278;10
121;B;0003939286;10
121;B;0003939294;10
121;B;0003939308;10
121;B;0003939316;10
121;B;0003939324;10
121;B;0003939359;10
121;B;0003939367;10
121;B;0003939375;10
121;B;0003939383;10
121;B;0003939391;10
121;B;0003939405;10
121;B;0003939430;10
121;B;0003939448;10
121;B;0003939456;10
121;B;0003939464;10
121;B;0003939472;10
121;B;0003939480;10
121;B;0003939499;10
121;B;0003939502;10
121;B;0003939510;10
121;B;0003939529;10
121;B;0003939537;10
121;B;0003939545;10
121;B;0003939553;10
121;B;0003939561;10
121;B;0003939570;10
121;B;0003939588;10
121;B;0003939596;10
121;B;0003939600;10
121;B;0003939618;10
121;B;0003939626;10
121;B;0003939634;10
121;B;0003939642;10
121;B;0003939650;10
121;B;0003939669;10
121;B;0003939677;10
121;B;0003939685;10
121;B;0003939693;10
121;B;0003939707;10
121;B;0003939715;10
121;B;0003939723;10
121;B;0003939758;90
121;B;0003939766;10
121;B;0003939774;90
121;B;0003939782;10
121;B;0003939790;10
121;B;0003939804;10
121;B;0003939812;10
121;B;0003939820;10
121;B;0003939839;10
121;B;0003939847;10
121;B;0003939855;10
121;B;0003939863;10
121;B;0003939871;10
121;B;0003939880;10
121;B;0003939898;10
121;B;0003939928;10
121;B;0003939936;10
121;B;0003939944;10
121;B;0003939979;10
121;B;0003940012;10
121;B;0003940020;10
121;B;0003940039;10
121;B;0003940047;10
121;B;0003940055;10
121;B;0003940063;10
121;B;0003940071;10
121;B;0003940110;90
121;B;0003940128;10
121;B;0003940136;10
121;B;0003940144;10
121;B;0003940152;10
121;B;0003940160;10
121;B;0003940179;10
121;B;0003940187;10
121;B;0003940195;10
121;B;0003940209;90
121;B;0003940217;10
121;B;0003940225;10
121;B;0003940314;90
121;B;0003940322;10
121;B;0003940330;10
121;B;0003940349;10
121;B;0003940357;10
121;B;0003940365;10
121;B;0003940373;10
121;B;0003940403;90
121;B;0003940420;10
121;B;0003940438;10
121;B;0003940446;10
121;B;0003940454;10
121;B;0003940462;10
121;B;0003940489;10
121;B;0003940497;10
121;B;0003940500;10
121;B;0003940535;10
121;B;0003940543;10
121;B;0003940578;10
121;B;0003940586;10
121;B;0003940594;10
121;B;0003940608;10
121;B;0003940616;90
121;B;0003940624;10
121;B;0003940632;10
121;B;0003940640;10
121;B;0003940675;10
121;B;0003940683;10
121;B;0003940691;10
121;B;0003940713;10
121;B;0003940721;10
121;B;0003940730;10
121;B;0003940748;10
121;B;0003940756;10
121;B;0003940772;10
121;B;0003940780;10
121;B;0003940799;10
121;B;0003940802;10
121;B;0003940837;10
121;B;0003940845;10
121;B;0003940853;10
121;B;0003940861;10
121;B;0003940870;10
121;B;0003940888;10
121;B;0003940896;10
121;B;0003940900;10
121;B;0003940918;10
121;B;0003940926;10
121;B;0003940934;10
121;B;0003940942;10
121;B;0003940950;10
121;B;0003940969;10
121;B;0003940977;10
121;B;0003940985;10
121;B;0003940993;10
121;B;0003941000;10
121;B;0003941019;10
121;B;0003941027;10
121;B;0003941051;10
121;B;0003941060;10
121;B;0003941078;10
121;B;0003941086;10
121;B;0003941094;10
121;B;0003941108;10
121;B;0003941116;10
121;B;0003941124;10
121;B;0003941159;10
121;B;0003941167;10
121;B;0003941175;10
121;B;0003941183;10
121;B;0003941191;10
121;B;0003941205;10
121;B;0003941230;10
121;B;0003941248;10
121;B;0003941256;10
121;B;0003941264;10
121;B;0003941272;10
121;B;0003941280;10
121;B;0003941299;10
121;B;0003941302;10
121;B;0003941310;10
121;B;0003941329;10
121;B;0003941337;10
121;B;0003941345;10
121;B;0003941353;10
121;B;0003941361;10
121;B;0003941370;10
121;B;0003941388;10
121;B;0003941396;10
121;B;0003941400;10
121;B;0003941418;10
121;B;0003941426;10
121;B;0003941434;10
121;B;0003941442;10
121;B;0003941477;10
121;B;0003941507;10
121;B;0003941515;10
121;B;0003941523;10
121;B;0003941531;10
121;B;0003941558;10
121;B;0003941566;10
121;B;0003941574;10
121;B;0003941582;10
121;B;0003941590;10
121;B;0003941604;10
121;B;0003941612;10
121;B;0003941620;10
121;B;0003941639;10
121;B;0003941647;10
121;B;0003941655;10
121;B;0003941663;10
121;B;0003941671;10
121;B;0003941680;10
121;B;0003941698;10
121;B;0003941710;10
121;B;0003941728;10
121;B;0003941736;10
121;B;0003941752;10
121;B;0003941787;10
121;B;0003941795;10
121;B;0003941809;10
121;B;0003941817;10
121;B;0003941825;10
121;B;0003941833;10
121;B;0003941841;10
121;B;0003941850;10
121;B;0003941868;10
121;B;0003941884;10
121;B;0003941892;10
121;B;0003941906;10
121;B;0003941922;10
121;B;0003941930;10
121;B;0003941949;10
121;B;0003941957;10
121;B;0003941965;10
121;B;0003941973;10
121;B;0003941981;10
121;B;0003941990;10
121;B;0003942007;10
121;B;0003942015;10
121;B;0003942023;10
121;B;0003942031;10
121;B;0003942040;10
121;B;0003942058;10
121;B;0003942066;10
121;B;0003942090;10
121;B;0003942104;10
121;B;0003942112;10
121;B;0003942139;10
121;B;0003942155;10
121;B;0003942163;10
121;B;0003942171;10
121;B;0003942180;10
121;B;0003942198;10
121;B;0003942201;10
121;B;0003942210;10
121;B;0003942244;10
121;B;0003942252;10
121;B;0003942260;10
121;B;0003942279;10
121;B;0003942287;10
121;B;0003942295;10
121;B;0003942309;10
121;B;0003942317;10
121;B;0003942325;10
121;B;0003942333;10
121;B;0003942341;10
121;B;0003942350;10
121;B;0003942368;10
121;B;0003942376;10
121;B;0003942384;10
121;B;0003942392;10
121;B;0003942406;10
121;B;0003942414;10
121;B;0003942422;10
121;B;0003942430;10
121;B;0003942449;10
121;B;0003942457;10
121;B;0003942465;10
121;B;0003942473;10
121;B;0003942481;10
121;B;0003942490;10
121;B;0003942503;10
121;B;0003942511;10
121;B;0003942520;10
121;B;0003942538;10
121;B;0003942546;10
121;B;0003942554;10
121;B;0003942562;10
121;B;0003942570;10
121;B;0003942619;10
121;B;0003942627;10
121;B;0003942635;10
121;B;0003942651;10
121;B;0003942660;10
121;B;0003942678;10
121;B;0003942686;10
121;B;0003942694;10
121;B;0003942708;10
121;B;0003942716;10
121;B;0003942724;10
121;B;0003942732;10
121;B;0003942740;10
121;B;0003942759;10
121;B;0003942767;10
121;B;0003942791;10
121;B;0003942821;10
121;B;0003942830;10
121;B;0003942848;10
121;B;0003942856;10
121;B;0003942864;10
121;B;0003942872;10
121;B;0003942880;10
121;B;0003942910;10
121;B;0003942929;10
121;B;0003942937;10
121;B;0003942945;10
121;B;0003942953;10
121;B;0003942961;10
121;B;0003942970;10
121;B;0003942988;10
121;B;0003942996;10
121;B;0003943003;10
121;B;0003943038;10
121;B;0003943062;10
121;B;0003943070;10
121;B;0003943089;90
121;B;0003943100;10
121;B;0003943119;10
121;B;0003943135;10
121;B;0003943151;90
121;B;0003943160;10
121;B;0003943186;10
121;B;0003943194;10
121;B;0003943208;10
121;B;0003943216;10
121;B;0003943224;90
121;B;0003943232;10
121;B;0003943267;10
121;B;0003943275;10
121;B;0003943283;10
121;B;0003943291;10
121;B;0003943313;10
121;B;0003943321;10
121;B;0003943330;10
121;B;0003943348;10
121;B;0003943356;10
121;B;0003943364;10
121;B;0003943372;10
121;B;0003943380;10
121;B;0003943399;10
121;B;0003943429;10
121;B;0003943488;10
121;B;0003943496;10
121;B;0003943526;10
121;B;0003943534;10
121;B;0003943542;10
121;B;0003943550;10
121;B;0003943569;10
121;B;0003943577;10
121;B;0003943585;10
121;B;0003943593;10
121;B;0003943607;10
121;B;0003943631;10
121;B;0003943658;10
121;B;0003943666;10
121;B;0003943674;10
121;B;0003943682;10
121;B;0003943690;10
121;B;0003943704;10
121;B;0003943739;10
121;B;0003943747;10
121;B;0003943763;10
121;B;0003943771;10
121;B;0003943780;10
121;B;0003943810;10
121;B;0003943844;10
121;B;0003943852;10
121;B;0003943860;10
121;B;0003943879;10
121;B;0003943917;10
121;B;0003943925;10
121;B;0003943933;10
121;B;0003943941;10
121;B;0003943950;10
121;B;0003943968;10
121;B;0003943976;10
121;B;0003943984;10
121;B;0003943992;10
121;B;0003944000;10
121;B;0003944018;10
121;B;0003944026;10
121;B;0003944034;10
121;B;0003944042;10
121;B;0003944077;10
121;B;0003944085;10
121;B;0003944093;10
121;B;0003944107;10
121;B;0003944115;10
121;B;0003944123;10
121;B;0003944131;10
121;B;0003944140;10
121;B;0003944158;10
121;B;0003944182;10
121;B;0003944204;10
121;B;0003944212;10
121;B;0003944220;10
121;B;0003944239;10
121;B;0003944247;10
121;B;0003944255;10
121;B;0003944263;10
121;B;0003944271;10
121;B;0003944280;10
121;B;0003944298;10
121;B;0003944301;10
121;B;0003944310;10
121;B;0003944328;10
121;B;0003944352;10
121;B;0003944360;10
121;B;0003944379;10
121;B;0003944387;10
121;B;0003944395;10
121;B;0003944409;10
121;B;0003944417;10
121;B;0003944425;10
121;B;0003944433;10
121;B;0003944441;10
121;B;0003944450;10
121;B;0003944468;10
121;B;0003944476;10
121;B;0003944484;10
121;B;0003944492;10
121;B;0003944506;10
121;B;0003944514;10
121;B;0003944522;10
121;B;0003944549;10
121;B;0003944980;10
121;B;0003944999;10
121;B;0003945022;10
121;B;0003945030;10
121;B;0003945065;10
121;B;0003945073;10
121;B;0003945081;10
121;B;0003945090;10
121;B;0003945103;10
121;B;0003945111;10
121;B;0003945146;10
121;B;0003945154;10
121;B;0003945162;10
121;B;0003945170;10
121;B;0003945189;10
121;B;0003945197;10
121;B;0003945200;10
121;B;0003945219;10
121;B;0003945243;10
121;B;0003945251;10
121;B;0003945260;10
121;B;0003945278;10
121;B;0003945308;10
121;B;0003945332;10
121;B;0003945340;10
121;B;0003945359;10
121;B;0003945383;10
121;B;0003945413;10
121;B;0003945421;10
121;B;0003945430;10
121;B;0003945448;10
121;B;0003945456;10
121;B;0003945464;10
121;B;0003945472;10
121;B;0003945480;10
121;B;0003945499;10
121;B;0003945529;10
121;B;0003945537;10
121;B;0003945545;10
121;B;0003945553;10
121;B;0003945561;10
121;B;0003945570;10
121;B;0003945588;10
121;B;0003945596;10
121;B;0003945600;10
121;B;0003945618;10
121;B;0003945626;10
121;B;0003945634;10
121;B;0003945642;10
121;B;0003945650;10
121;B;0003945669;10
121;B;0003945693;10
121;B;0003945707;10
121;B;0003945715;10
121;B;0003945723;10
121;B;0003945731;10
121;B;0003945740;10
121;B;0003945758;10
121;B;0003945766;10
121;B;0003945774;10
121;B;0003945782;10
121;B;0003945790;10
121;B;0003945804;10
121;B;0003945812;10
121;B;0003945820;10
121;B;0003945839;10
121;B;0003945863;10
121;B;0003945871;10
121;B;0003945880;10
121;B;0003945898;10
121;B;0003945901;10
121;B;0003945910;10
121;B;0003945928;10
121;B;0003945936;10
121;B;0003945944;10
121;B;0003945952;10
121;B;0003945960;10
121;B;0003945987;10
121;B;0003946010;10
121;B;0003946029;10
121;B;0003946037;10
121;B;0003946045;10
121;B;0003946070;10
121;B;0003946088;10
121;B;0003946096;10
121;B;0003946100;10
121;B;0003946118;10
121;B;0003946126;10
121;B;0003946150;10
121;B;0003946169;10
121;B;0003946177;10
121;B;0003946185;10
121;B;0003946193;10
121;B;0003946207;10
121;B;0003946215;10
121;B;0003946223;90
121;B;0003946258;10
121;B;0003946274;10
